,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,30_day_MA,50_day_MA,100_day_MA,200_day_MA,4_week_high,4_week_low,10_week_high,10_week_low,52_week_high,52_week_low
2021-05-14,245.575,249.18,245.49,248.15,244.335300954121,23901081,0.0,1.0,249.33162882896053,249.33162882896053,233.90872867980212,221.19607938384576,257.942852270606,235.325959814769,257.942852270606,223.244581041014,257.942852270606,131.996677769597
2021-05-13,241.8,245.6,241.42,243.03,239.294008425871,29624298,0.0,1.0,249.1412675225552,249.1412675225552,233.61274844631706,220.9716422828593,257.942852270606,235.325959814769,257.942852270606,223.244581041014,257.942852270606,131.996677769597
2021-05-12,242.165,244.38,238.07,239.0,235.325959814769,36684370,0.0,1.0,248.90298768039972,248.90298768039972,233.37533484781815,220.76244218267092,257.942852270606,235.325959814769,257.942852270606,223.244581041014,257.942852270606,131.996677769597
2021-05-11,244.55,246.6,242.57,246.23,242.444816256027,33641589,0.0,1.0,248.66831813888288,248.66831813888288,233.176226410902,220.58202551925035,257.942852270606,238.624461761963,257.942852270606,223.244581041014,257.942852270606,131.996677769597
2021-05-10,250.87,251.73,247.12,247.18,243.380212330605,29299890,0.0,1.0,248.3076162841598,248.3076162841598,232.85533711442386,220.35355274631948,257.942852270606,232.145613161205,257.942852270606,223.244581041014,257.942852270606,131.996677769597
2021-05-07,252.15,254.3,251.17,252.46,248.579045250362,27032912,0.0,1.0,247.956432494757,247.956432494757,232.52578151946415,220.1264628619792,257.942852270606,228.285873569264,257.942852270606,223.244581041014,257.942852270606,131.996677769597
2021-05-06,246.45,249.86,244.69,249.73,245.89101232026,26491085,0.0,1.0,247.2960756870202,247.2960756870202,232.13500327347379,219.91838800106746,257.942852270606,228.285873569264,257.942852270606,223.244581041014,257.942852270606,131.996677769597
2021-05-05,249.06,249.5,245.82,246.47,242.681126843289,21901325,0.0,1.0,246.82772123143346,246.82772123143346,231.74418829101572,219.7090923315074,257.942852270606,228.285873569264,257.942852270606,223.244581041014,257.942852270606,131.996677769597
2021-05-04,250.97,251.21,245.76,247.79,243.980835073228,32756052,0.0,1.0,246.53594329799506,246.53594329799506,231.3980465590149,219.52977401396612,257.942852270606,228.285873569264,257.942852270606,223.244581041014,257.942852270606,131.996677769597
2021-05-03,253.4,254.35,251.12,251.86,247.988268782208,19626568,0.0,1.0,246.14865650220509,246.14865650220509,231.08026571803094,219.30134259288664,257.942852270606,228.285873569264,257.942852270606,221.967555125983,257.942852270606,131.996677769597
2021-04-30,249.74,253.08,249.6,252.18,248.303349565223,30945098,0.0,1.0,245.44267862276075,245.44267862276075,230.70551369575193,219.0579564740058,257.942852270606,228.285873569264,257.942852270606,221.004827956151,257.942852270606,131.996677769597
2021-04-29,255.46,256.1,249.0,252.51,248.628276622708,40589023,0.0,1.0,244.7383417890613,244.7383417890613,230.32829852790704,218.83312935454026,257.942852270606,228.285873569264,257.942852270606,220.385931918402,257.942852270606,131.996677769597
2021-04-28,256.078,256.5399,252.95,254.56,250.646762888902,46903119,0.0,1.0,244.23060223559762,244.23060223559762,229.94665523989153,218.60819256702817,257.942852270606,226.808932398878,257.942852270606,212.625172079963,257.942852270606,131.996677769597
2021-04-27,261.585,263.19,260.12,261.97,257.942852270606,31014213,0.0,1.0,243.6775698195755,243.6775698195755,229.55592792290702,218.3669079995776,257.942852270606,226.808932398878,257.942852270606,208.901972106839,257.942852270606,131.996677769597
2021-04-26,261.66,262.435,260.17,261.55,257.529308742898,19763346,0.0,1.0,242.7861537709605,242.7861537709605,229.1004916592755,218.1213971264759,257.529308742898,226.808932398878,257.529308742898,208.901972106839,257.529308742898,131.996677769597
2021-04-23,257.88,261.51,257.27,261.15,257.135457764129,21499286,0.0,1.0,241.93937416660617,241.93937416660617,228.62816801313082,217.88113051522745,257.135457764129,226.808932398878,257.135457764129,208.901972106839,257.135457764129,131.996677769597
2021-04-22,260.21,261.78,255.64,257.17,253.216640525372,25606152,0.0,1.0,241.1510157907692,241.1510157907692,228.17117842286575,217.63555154213446,256.73176051089,226.808932398878,256.73176051089,208.901972106839,256.73176051089,131.996677769597
2021-04-21,258.94,260.68,257.25,260.58,256.574220119382,24030383,0.0,1.0,240.33869814705713,240.33869814705713,227.74001670957014,217.38718423599906,256.73176051089,226.808932398878,256.73176051089,208.901972106839,256.73176051089,131.996677769597
2021-04-20,257.82,260.2,256.84,258.26,254.289884442519,19722875,0.0,1.0,239.45909762780533,239.45909762780533,227.27518096286815,217.13400216008765,256.73176051089,226.808932398878,256.73176051089,208.901972106839,256.73176051089,131.996677769597
2021-04-19,260.19,261.48,257.821,258.74,254.762505617043,23209260,0.0,1.0,238.44591598492082,238.44591598492082,226.79634952306876,216.87054352207832,256.73176051089,226.808932398878,256.73176051089,208.901972106839,256.73176051089,131.996677769597
2021-04-16,259.47,261.0,257.6014,260.74,256.73176051089,24878582,0.0,1.0,237.55515635460378,237.55515635460378,226.31554252058078,216.597098072081,256.73176051089,226.808932398878,256.73176051089,208.509022241601,256.73176051089,131.996677769597
2021-04-15,257.931,259.93,257.73,259.5,255.510822476705,25627481,0.0,1.0,236.43891703894127,236.43891703894127,225.83498517481516,216.30799082820596,255.510822476705,223.894435155984,255.510822476705,208.509022241601,255.510822476705,131.996677769597
2021-04-14,257.475,258.83,255.16,255.59,251.660929159233,23070938,0.0,1.0,235.39061701711645,235.39061701711645,225.35347338890594,216.00021122962684,254.516348755312,223.894435155984,254.516348755312,208.509022241601,254.516348755312,131.996677769597
2021-04-13,257.2573,259.19,256.83,258.49,254.516348755312,23837469,0.0,1.0,234.6777467455437,234.6777467455437,224.9380901995507,215.70136954641492,254.516348755312,223.244581041014,254.516348755312,208.509022241601,254.516348755312,131.996677769597
2021-04-12,254.71,257.67,254.62,255.91,251.976009942249,27148668,0.0,1.0,233.9704560295035,233.9704560295035,224.52129258996524,215.407847599532,251.976009942249,223.244581041014,251.976009942249,208.509022241601,251.976009942249,131.996677769597
2021-04-09,252.87,255.99,252.44,255.85,251.916932295433,24326833,0.0,1.0,233.1981799019663,233.1981799019663,224.12284398637104,215.1148098689654,251.916932295433,223.244581041014,251.916932295433,208.509022241601,251.916932295433,131.996677769597
2021-04-08,252.77,254.139,252.0,253.25,249.356900933431,23625197,0.0,1.0,232.3166101278206,232.3166101278206,223.7145025635657,214.84195758040826,249.356900933431,223.244581041014,249.356900933431,208.509022241601,249.356900933431,131.996677769597
2021-04-07,247.81,250.93,247.19,249.9,246.058398986237,22719835,0.0,1.0,231.70285901923816,231.70285901923816,223.34263696017857,214.5753568805877,246.058398986237,223.244581041014,246.058398986237,208.509022241601,246.058398986237,131.996677769597
2021-04-06,247.61,249.4,246.88,247.86,244.049758994513,22931923,0.0,1.0,231.1570472044935,231.1570472044935,222.94947682480208,214.29876119874322,245.24115820529,223.244581041014,245.24115820529,208.509022241601,245.24115820529,131.996677769597
2021-04-05,242.76,249.96,242.7,249.07,245.24115820529,36910609,0.0,1.0,230.7188879906124,230.7188879906124,222.6487105062714,214.03792649644393,245.24115820529,223.244581041014,245.24115820529,208.509022241601,245.24115820529,131.996677769597
2021-04-01,238.47,242.84,238.0501,242.35,238.624461761963,30337982,0.0,1.0,230.45303857994298,230.45303857994298,222.3882522189703,213.7609698566036,238.624461761963,223.244581041014,240.671968711283,208.509022241601,240.671968711283,131.996677769597
2021-03-31,232.91,239.1,232.39,235.77,232.145613161205,43623471,0.0,1.0,230.50030069739535,230.50030069739535,222.18974786232477,213.51382241494312,234.055790408237,223.244581041014,240.671968711283,208.509022241601,240.671968711283,131.996677769597
2021-03-30,233.525,233.85,231.1,231.85,228.285873569264,24792012,0.0,1.0,230.7769810099809,230.7769810099809,221.98842749618453,213.27644244749536,237.265675885208,223.244581041014,240.671968711283,208.509022241601,240.671968711283,131.996677769597
2021-03-29,236.59,236.8,231.88,235.24,231.623760614335,25227455,0.0,1.0,231.14760873753522,231.14760873753522,221.7281189063689,213.0524967886877,240.042325285533,223.244581041014,240.671968711283,208.509022241601,240.671968711283,131.996677769597
2021-03-26,231.55,236.71,231.55,236.48,232.844698648521,25479853,0.0,1.0,231.44921567410015,231.44921567410015,221.39426065892002,212.80467781773834,240.446022538772,223.244581041014,240.671968711283,208.509022241601,240.671968711283,131.996677769597
2021-03-25,235.3,236.94,231.57,232.34,228.768341018257,34061853,0.0,1.0,231.69375176514066,231.69375176514066,221.04956471654532,212.6024096525408,240.446022538772,223.244581041014,240.671968711283,208.509022241601,240.671968711283,131.996677769597
2021-03-24,237.845,238.0,235.32,235.46,231.840378652659,25620127,0.0,1.0,232.0194809209444,232.0194809209444,220.7676772946588,212.3861188581534,240.671968711283,223.244581041014,240.671968711283,208.509022241601,240.671968711283,131.996677769597
2021-03-23,237.485,241.05,237.07,237.58,233.927788840137,31638376,0.0,1.0,232.27391735326609,232.27391735326609,220.43508208036667,212.14743060841053,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,131.996677769597
2021-03-22,230.27,236.9,230.14,235.99,232.362231199528,30127005,0.0,1.0,232.41620387727113,232.41620387727113,220.18517501310697,211.89263639805478,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,131.996677769597
2021-03-19,231.02,232.474,229.3496,230.35,226.808932398878,46430730,0.0,1.0,232.60183428399526,232.60183428399526,219.9198646453342,211.62475365399578,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,131.996677769597
2021-03-18,232.56,234.19,230.33,230.72,227.17324455424,34852251,0.0,1.0,232.96635294454148,232.96635294454148,219.7703434463418,211.39656166222306,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,131.433211766011
2021-03-17,236.15,238.55,233.23,237.04,233.396090018798,29562100,0.0,1.0,233.35114623045774,233.35114623045774,219.60405013681412,211.16434896367866,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,131.433211766011
2021-03-16,236.28,240.055,235.94,237.71,234.055790408237,28092196,0.0,1.0,233.41422841508216,233.41422841508216,219.3746465748734,210.8908570963244,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,131.433211766011
2021-03-15,234.96,235.185,231.81,234.81,231.200370812158,26042669,0.0,1.0,233.45990500181972,233.45990500181972,219.13717634609264,210.6161192632847,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,131.433211766011
2021-03-12,234.01,235.82,233.23,235.75,232.125920612266,22653662,0.0,1.0,233.348946869787,233.348946869787,218.924047279495,210.34661759469117,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,130.445064968626
2021-03-11,234.96,239.17,234.31,237.13,233.484706489021,29907586,0.0,1.0,233.4353754578093,233.4353754578093,218.75496249106044,210.0744918434479,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,130.445064968626
2021-03-10,237.0,237.0,232.04,232.42,228.84711121401,29746812,0.0,1.0,233.2790538759914,233.2790538759914,218.5722898438583,209.794399284957,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,130.445064968626
2021-03-09,232.88,235.3839,231.67,233.78,230.186204541827,33080531,0.0,1.0,233.2586536847417,233.2586536847417,218.44775045297192,209.54697546557432,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,130.445064968626
2021-03-08,231.37,233.365,227.13,227.39,223.894435155984,35267440,0.0,1.0,233.1019287473427,233.1019287473427,218.32941563475006,209.29246522026463,240.671968711283,223.244581041014,240.671968711283,206.809514074449,240.671968711283,130.445064968626
2021-03-05,229.5165,233.27,226.46,231.6,228.039716707533,41872770,0.0,1.0,233.0376994130093,233.0376994130093,218.25969379104848,209.08031181203626,240.671968711283,223.244581041014,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-03-04,226.735,232.49,224.26,226.73,223.244581041014,44727785,0.0,1.0,232.8032031212966,232.8032031212966,218.09374969272153,208.83505304310617,240.671968711283,223.244581041014,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-03-03,232.155,233.5799,227.26,227.56,224.061821821961,34029526,0.0,1.0,232.70791481720954,232.70791481720954,217.92451470301955,208.62000816501586,240.671968711283,221.967555125983,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-03-02,237.01,237.3,233.45,233.87,230.27482101205,22812459,0.0,1.0,232.32669315914293,232.32669315914293,217.7397589907796,208.3923482768586,240.671968711283,221.004827956151,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-03-01,235.9,237.47,233.15,236.94,233.297627274106,25332837,0.0,1.0,231.61426486230258,231.61426486230258,217.45446609499106,208.12080581549006,240.671968711283,220.385931918402,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-02-26,231.525,235.37,229.54,232.38,228.807726116133,37545055,0.0,1.0,230.81319231090512,230.81319231090512,217.1827410923639,207.8303479120646,240.671968711283,212.625172079963,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-02-25,232.08,234.5852,227.88,228.99,225.469839071062,39118089,0.0,1.0,230.27049926082248,230.27049926082248,216.91486251636653,207.57579066014767,240.671968711283,208.901972106839,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-02-24,230.01,235.2,229.0,234.55,230.944367675958,26339746,0.0,1.0,229.79289750307683,229.79289750307683,216.7417947219502,207.35853818635104,240.671968711283,208.901972106839,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-02-23,230.325,234.83,228.73,233.27,229.684044543896,30228704,0.0,1.0,229.21664076308528,229.21664076308528,216.49311242765597,207.1038734462761,240.671968711283,208.901972106839,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-02-22,237.42,237.93,232.4,234.51,230.904982578081,36182764,0.0,1.0,228.7521433952421,228.7521433952421,216.22695426306032,206.85024683005858,240.671968711283,208.901972106839,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-02-19,243.75,243.86,240.18,240.97,237.265675885208,25262600,0.0,1.0,228.20339614952894,228.20339614952894,215.96994581960033,206.58534950393758,240.671968711283,208.901972106839,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-02-18,241.8,243.93,240.86,243.79,240.042325285533,16925563,0.0,1.0,227.24484102807537,227.24484102807537,215.6334580832555,206.27997369701308,240.671968711283,208.901972106839,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-02-17,241.32,244.31,240.94,244.2,240.446022538772,21451617,0.56,1.0,226.3787448214936,226.3787448214936,215.22384025665005,205.95135732432615,240.671968711283,208.901972106839,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-02-16,245.03,246.13,242.92,243.7,239.404705395893,26728487,0.0,1.0,225.4923154171622,225.4923154171622,214.7847112997866,205.59991217833732,240.671968711283,208.509022241601,240.671968711283,206.406740462581,240.671968711283,130.445064968626
2021-02-12,243.9332,245.3,242.73,244.99,240.671968711283,16561079,0.0,1.0,224.79548432280782,224.79548432280782,214.42291416714636,205.2762871384015,240.671968711283,208.509022241601,240.671968711283,202.255014587705,240.671968711283,130.445064968626
2021-02-11,244.78,245.15,242.15,244.49,240.180781379737,15751059,0.0,1.0,224.03217920958417,224.03217920958417,214.00063136685202,204.93765076762088,240.180781379737,208.509022241601,240.180781379737,198.237935869449,240.180781379737,130.445064968626
2021-02-10,245.0,245.92,240.89,242.82,238.54021569237,22117240,0.0,1.0,223.36612918800674,223.36612918800674,213.56219527098474,204.56433347466603,239.473471622309,208.509022241601,239.473471622309,198.237935869449,239.473471622309,130.445064968626
